centro;nombre_centro;ensena;poblacion;fecha;albaran;comentarios;portes;total_con_iva
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28849;;0;14.76
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28859;;0;44.59
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28883;;0;18.69
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28893;;0;6.52
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28896;;0;17.97
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28901;;0;35.40
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28918;;0;114.50
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;28919;;0;10.77
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;49675;;0;69.20
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-10;49676;;0;-69.20
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-10;42818;;0;86.31
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-10;42854;;0;-137.96
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-10;42857;;0;-119.97
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-10;42863;;0;18.59
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-10;42898;;0;75.00
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-10;42923;;0;14.99
209;SALAMANCA;MOTORTOWN;SALAMANCA;2026-08-10;72006;;0;47.52
209;SALAMANCA;MOTORTOWN;SALAMANCA;2026-08-10;72054;;0;-14.39
21;LEGANES;AURGI;LEGANES;2026-08-10;22075;;0;-30.44
21;LEGANES;AURGI;LEGANES;2026-08-10;22984;;0;10.90
21;LEGANES;AURGI;LEGANES;2026-08-10;23018;;0;30.44
21;LEGANES;AURGI;LEGANES;2026-08-10;23095;;0;14.65
21;LEGANES;AURGI;LEGANES;2026-08-10;23100;;0;21.34
21;LEGANES;AURGI;LEGANES;2026-08-10;23121;;0;13.73
21;LEGANES;AURGI;LEGANES;2026-08-10;23126;;0;10.72
21;LEGANES;AURGI;LEGANES;2026-08-10;23127;;0;11.72
21;LEGANES;AURGI;LEGANES;2026-08-10;23170;;0;41.89
21;LEGANES;AURGI;LEGANES;2026-08-10;23190;;0;21.14
21;LEGANES;AURGI;LEGANES;2026-08-10;23199;;0;21.34
21;LEGANES;AURGI;LEGANES;2026-08-10;23210;;0;10.58
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23115;;0;-375.14
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23117;;0;30.35
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23121;;0;62.92
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23128;;0;7.05
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23137;;0;23.76
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23147;;0;40.27
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23164;;0;-35.03
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23166;;0;103.61
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23168;;0;26.21
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23177;;0;59.79
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23183;;0;28.19
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23187;;0;33.14
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-10;23192;;0;105.19
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-10;22076;;0;-30.67
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-10;22999;;0;14.64
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-10;23128;;0;14.81
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-10;23145;;0;70.06
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-10;23152;;0;26.20
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-10;23177;;0;4.92
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-10;26182;;0;38.65
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-10;26259;;0;-4.37
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-10;58896;;0;12.04
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-10;58966;;0;12.04
24;PINTO;AURGI;PINTO;2026-08-10;29177;;0;90.56
24;PINTO;AURGI;PINTO;2026-08-10;29178;;0;90.56
24;PINTO;AURGI;PINTO;2026-08-10;29190;;0;-123.93
24;PINTO;AURGI;PINTO;2026-08-10;29254;;0;171.60
24;PINTO;AURGI;PINTO;2026-08-10;29306;;0;-181.11
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71592;;0;58.07
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71654;;0;14.71
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71749;;0;236.68
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71751;;0;-236.68
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71761;;0;2.50
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71823;;0;236.68
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71850;;0;20.03
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71852;;0;95.43
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71854;;0;76.27
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-10;71860;;0;4.43
40;VALLECAS;AURGI;MADRID;2026-08-10;30773;;0;7.05
40;VALLECAS;AURGI;MADRID;2026-08-10;30800;;0;7.05
40;VALLECAS;AURGI;MADRID;2026-08-10;30813;;0;7.27
40;VALLECAS;AURGI;MADRID;2026-08-10;30836;;0;97.61
40;VALLECAS;AURGI;MADRID;2026-08-10;30845;;0;25.70
40;VALLECAS;AURGI;MADRID;2026-08-10;30922;;0;10.22
40;VALLECAS;AURGI;MADRID;2026-08-10;30935;;0;7.05
40;VALLECAS;AURGI;MADRID;2026-08-10;30960;;0;9.08
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-10;23424;;0;12.80
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-10;23430;;0;88.64
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-10;23433;;0;95.69
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-10;23439;;0;9.10
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-10;23464;;0;95.69
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-10;23471;;0;7.05
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-10;15834;;0;4.66
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-10;15841;;0;34.01
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-10;15881;;0;113.29
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57507;;0;-1077.24
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57528;;0;56.13
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57550;;0;14.71
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57551;;0;14.71
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57562;;0;14.10
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57563;;0;37.58
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57569;;0;65.35
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57584;;0;6.56
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57593;;0;22.32
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57597;;0;27.70
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57609;;0;55.27
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57610;;0;21.82
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57614;;0;119.56
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57662;;0;79.29
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57701;;0;79.58
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57708;;0;11.71
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57734;;0;8.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57742;;0;21.82
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57743;;0;24.32
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57770;;0;30.79
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57792;;0;27.07
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-10;57803;;0;164.20
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49691;;0;30.19
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49727;;0;38.41
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49740;;0;47.55
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49822;;0;6.62
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49829;;0;12.10
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49842;;0;-14.05
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49843;;0;52.54
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49855;;0;6.12
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-10;49858;;0;26.09
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-10;59040;;0;50.15
58;MOSTOLES;AURGI;MOSTOLES;2026-08-10;37646;;0;10.78
58;MOSTOLES;AURGI;MOSTOLES;2026-08-10;37652;;0;4.84
58;MOSTOLES;AURGI;MOSTOLES;2026-08-10;37700;;0;252.29
58;MOSTOLES;AURGI;MOSTOLES;2026-08-10;37766;;0;135.33
58;MOSTOLES;AURGI;MOSTOLES;2026-08-10;37803;;0;22.74
58;MOSTOLES;AURGI;MOSTOLES;2026-08-10;37828;;0;40.81
59;VALDEMORO;AURGI;VALDEMORO;2026-08-10;21588;;0;19.58
59;VALDEMORO;AURGI;VALDEMORO;2026-08-10;21658;;0;18.30
59;VALDEMORO;AURGI;VALDEMORO;2026-08-10;21669;;0;31.63
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42786;;0;-302.72
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42797;;0;25.00
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42815;;0;-5.75
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42832;;0;8.71
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42913;;0;77.68
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42914;;0;127.10
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42922;;0;99.34
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42947;;0;10.22
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42958;;0;24.88
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42960;;0;54.50
61;ALCORCON;AURGI;ALCORCON;2026-08-10;42999;;0;41.48
61;ALCORCON;AURGI;ALCORCON;2026-08-10;43011;;0;11.92
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;18724;;0;-202.75
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;18725;;0;207.25
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;18726;;0;5.93
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28757;;0;6.43
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28762;;0;3.68
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28772;;0;18.23
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28789;;0;-113.29
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28792;;0;-192.05
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28793;;0;-10.89
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28800;;0;28.63
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28830;;0;11.37
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28864;;0;31.40
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28865;;0;28.56
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28871;;0;42.63
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28874;;0;28.56
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28875;;0;10.55
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28900;;0;-196.82
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28902;;0;-5.93
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-10;28917;;0;21.11
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-10;28852;;0;8.89
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-10;35152;;0;6.16
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-10;35197;;0;34.01
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-10;35236;;0;41.76
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-10;35295;;0;27.31
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-10;35301;;0;8.39
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-10;72446;;0;7.62
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-10;72745;;0;101.49
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-10;72838;;0;36.11
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-10;35553;;0;81.14
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-10;35602;;0;1.57
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-10;35666;;0;40.10
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-10;35695;;0;9.68
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-10;35704;;0;18.11
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-10;35716;;0;22.42
89;LA VAGUADA;AURGI;MADRID;2026-08-10;28345;;0;13.01
89;LA VAGUADA;AURGI;MADRID;2026-08-10;28347;;0;13.62
89;LA VAGUADA;AURGI;MADRID;2026-08-10;28348;;0;-13.01
89;LA VAGUADA;AURGI;MADRID;2026-08-10;28362;;0;28.31
89;LA VAGUADA;AURGI;MADRID;2026-08-10;28429;;0;25.13
89;LA VAGUADA;AURGI;MADRID;2026-08-10;59049;;0;29.02
154;ALUCHE;AURGI;MADRID;2026-08-11;35769;;0;18.59
154;ALUCHE;AURGI;MADRID;2026-08-11;35794;;0;5.57
154;ALUCHE;AURGI;MADRID;2026-08-11;35802;;0;20.87
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-11;28453;;0;4.80
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-11;28520;;0;-34.98
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-11;28533;;0;37.58
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-11;28536;;0;-192.20
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-11;28544;;0;27.06
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59186;;0;-106.19
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59205;;0;16.07
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59252;;0;4.25
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59270;;0;10.67
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59281;;0;14.24
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59309;;0;24.31
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59311;;0;82.91
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59316;;0;122.96
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59337;;0;14.24
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59360;;0;17.87
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59364;;0;29.02
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59365;;0;27.91
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59366;;0;12.96
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59368;;0;28.65
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59369;;0;17.87
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59370;;0;135.53
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59376;;0;29.02
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59377;;0;124.18
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59381;;0;28.91
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59382;;0;197.18
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-11;59402;;0;14.46
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;49870;;0;58.43
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;49871;;0;16.03
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50023;;0;123.09
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50064;;0;-123.09
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50065;;0;94.50
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50105;;0;28.59
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50127;;0;104.45
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50134;;0;5.83
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50152;;0;168.07
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-11;50174;;0;4.72
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;28938;;0;113.53
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29030;;0;9.92
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29033;;0;18.80
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29050;;0;9.92
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29089;;0;22.03
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29091;;0;33.30
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29092;;0;7.87
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-11;29093;;0;9.09
21;LEGANES;AURGI;LEGANES;2026-08-11;23223;;0;10.51
21;LEGANES;AURGI;LEGANES;2026-08-11;23252;;0;16.76
21;LEGANES;AURGI;LEGANES;2026-08-11;23278;;0;124.84
21;LEGANES;AURGI;LEGANES;2026-08-11;23289;;0;48.99
21;LEGANES;AURGI;LEGANES;2026-08-11;23296;;0;12.49
21;LEGANES;AURGI;LEGANES;2026-08-11;23299;;0;-88.31
21;LEGANES;AURGI;LEGANES;2026-08-11;23300;;0;13.85
21;LEGANES;AURGI;LEGANES;2026-08-11;23345;;0;9.30
21;LEGANES;AURGI;LEGANES;2026-08-11;23351;;0;19.82
21;LEGANES;AURGI;LEGANES;2026-08-11;23362;;0;386.84
21;LEGANES;AURGI;LEGANES;2026-08-11;23377;;0;20.11
21;LEGANES;AURGI;LEGANES;2026-08-11;23383;;0;64.82
21;LEGANES;AURGI;LEGANES;2026-08-11;23395;;0;38.07
21;LEGANES;AURGI;LEGANES;2026-08-11;23398;;0;30.44
21;LEGANES;AURGI;LEGANES;2026-08-11;23401;;0;53.40
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23213;;0;-482.68
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23217;;0;6.57
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23225;;0;6.10
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23237;;0;16.75
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23240;;0;4.51
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23241;;0;26.24
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23263;;0;25.59
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23267;;0;35.55
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-11;23278;;0;62.44
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-11;23279;;0;4.43
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-11;23292;;0;30.67
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-11;23293;;0;41.27
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-11;23337;;0;9.41
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-11;23355;;0;29.97
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-11;23363;;0;149.17
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-11;26383;;0;65.13
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-11;26468;;0;222.97
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-11;59184;;0;59.79
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-11;59210;;0;108.15
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-11;59261;;0;10.65
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-11;59290;;0;33.03
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-11;59354;;0;25.97
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;71873;;0;236.68
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;71874;;0;47.23
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;72007;;0;-366.06
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;72060;;0;21.73
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;72141;;0;74.55
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;72150;;0;118.14
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-11;72174;;0;17.87
40;VALLECAS;AURGI;MADRID;2026-08-11;31033;;0;7.62
40;VALLECAS;AURGI;MADRID;2026-08-11;31052;;0;52.80
40;VALLECAS;AURGI;MADRID;2026-08-11;31053;;0;9.38
40;VALLECAS;AURGI;MADRID;2026-08-11;31054;;0;16.13
40;VALLECAS;AURGI;MADRID;2026-08-11;31055;;0;7.05
40;VALLECAS;AURGI;MADRID;2026-08-11;31057;;0;36.64
40;VALLECAS;AURGI;MADRID;2026-08-11;31069;;0;7.05
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23517;;0;46.51
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23538;;0;32.38
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23539;;0;23.23
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23546;;0;11.54
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23557;;0;11.54
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23581;;0;2.11
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23582;;0;-2.11
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23597;;0;5.51
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23598;;0;3.79
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23608;;0;13.08
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-11;23609;;0;-3.79
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15903;;0;6.85
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15909;;0;113.29
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15910;;0;226.58
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15917;;0;30.49
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15919;;0;29.62
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15928;;0;150.58
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15930;;0;77.88
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15933;;0;-226.58
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15939;;0;23.52
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15948;;0;6.78
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15950;;0;-120.14
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15963;;0;10.26
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;15964;;0;22.02
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;35449;;0;22.02
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;35453;;0;-22.02
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-11;35458;;0;22.02
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;57905;;0;7.27
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;57929;;0;56.93
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58001;;0;12.16
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58007;;0;16.77
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58039;;0;25.10
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58056;;0;5.57
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58065;;0;24.03
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58069;;0;8.95
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58074;;0;36.02
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58081;;0;28.63
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58113;;0;84.47
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58124;;0;89.03
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-11;58172;;0;16.18
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-11;49961;;0;16.48
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-11;50050;;0;25.13
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-11;50076;;0;28.73
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-11;50166;;0;11.72
